id_pago,id_prestamo,fecha_vencimiento,fecha_pago,importe_previsto,importe_pagado,dias_retraso,estado_pago
19224,1152,2024-05-28,2024-05-28,124.59,124.59,0,pagado
19225,1152,2024-06-27,2024-06-27,124.59,124.59,0,pagado
19226,1152,2024-07-27,2024-07-27,124.59,124.59,0,pagado
19227,1152,2024-08-26,2024-08-26,124.59,124.59,0,pagado
19228,1152,2024-09-25,2024-09-25,124.59,124.59,0,pagado
19229,1152,2024-10-25,2024-10-25,124.59,124.59,0,pagado
19230,1152,2024-11-24,2024-11-24,124.59,124.59,0,pagado
19231,1152,2024-12-24,2024-12-24,124.59,124.59,0,pagado
19232,1152,2025-01-23,2025-01-23,124.59,124.59,0,pagado
19233,1152,2025-02-22,2025-02-22,124.59,124.59,0,pagado
19234,1152,2025-03-24,2025-03-24,124.59,124.59,0,pagado
19235,1152,2025-04-23,2025-04-23,124.59,124.59,0,pagado
19236,1152,2025-05-23,2025-05-23,124.59,124.59,0,pagado
19237,1152,2025-06-22,2025-06-22,124.59,124.59,0,pagado
19238,1152,2025-07-22,2025-07-22,124.59,124.59,0,pagado
19239,1152,2025-08-21,2025-08-21,124.59,124.59,0,pagado
19240,1152,2025-09-20,2025-09-20,124.59,124.59,0,pagado
19241,1152,2025-10-20,2025-10-20,124.59,124.59,0,pagado
19242,1152,2025-11-19,2025-11-19,124.59,124.59,0,pagado
19243,1152,2025-12-19,2025-12-19,124.59,124.59,0,pagado
19244,1152,2026-01-18,2026-01-18,124.59,124.59,0,pagado
19245,1152,2026-02-17,2026-02-17,124.59,124.59,0,pagado
19246,1152,2026-03-19,2026-03-19,124.59,124.59,0,pagado
19247,1152,2026-04-18,2026-04-18,124.59,124.59,0,pagado
19248,1152,2026-05-18,2026-05-18,124.59,124.59,0,pagado
19249,1152,2026-06-17,2026-06-17,124.59,124.59,0,pagado
19250,1153,2024-02-15,2024-04-14,2475.18,2475.18,59,retrasado
19251,1153,2024-03-16,2024-03-16,2475.18,2475.18,0,pagado
19252,1153,2024-04-15,2024-04-15,2475.18,2475.18,0,pagado
19253,1153,2024-05-15,2024-05-15,2475.18,2475.18,0,pagado
19254,1153,2024-06-14,2024-06-14,2475.18,2475.18,0,pagado
19255,1153,2024-07-14,2024-07-14,2475.18,2475.18,0,pagado
19256,1153,2024-08-13,2024-08-13,2475.18,2475.18,0,pagado
19257,1153,2024-09-12,2024-09-12,2475.18,2475.18,0,pagado
19258,1153,2024-10-12,2024-10-12,2475.18,2475.18,0,pagado
19259,1153,2024-11-11,2024-11-11,2475.18,2475.18,0,pagado
19260,1153,2024-12-11,2024-12-11,2475.18,2475.18,0,pagado
19261,1153,2025-01-10,2025-01-10,2475.18,2475.18,0,pagado
19262,1153,2025-02-09,2025-02-09,2475.18,2475.18,0,pagado
19263,1153,2025-03-11,2025-03-11,2475.18,2475.18,0,pagado
19264,1153,2025-04-10,2025-04-10,2475.18,2475.18,0,pagado
19265,1153,2025-05-10,2025-05-10,2475.18,2475.18,0,pagado
19266,1153,2025-06-09,2025-08-06,2475.18,2475.18,58,retrasado
19267,1153,2025-07-09,2025-07-09,2475.18,2475.18,0,pagado
19268,1153,2025-08-08,2025-08-08,2475.18,2475.18,0,pagado
19269,1153,2025-09-07,2025-09-07,2475.18,2475.18,0,pagado
19270,1153,2025-10-07,2025-10-07,2475.18,2475.18,0,pagado
19271,1153,2025-11-06,2025-11-06,2475.18,2475.18,0,pagado
19272,1153,2025-12-06,2025-12-06,2475.18,2475.18,0,pagado
19273,1153,2026-01-05,2026-01-05,2475.18,2475.18,0,pagado
19274,1153,2026-02-04,2026-02-04,2475.18,2475.18,0,pagado
19275,1153,2026-03-06,2026-03-06,2475.18,2475.18,0,pagado
19276,1153,2026-04-05,2026-04-05,2475.18,2475.18,0,pagado
19277,1153,2026-05-05,2026-05-05,2475.18,2475.18,0,pagado
19278,1153,2026-06-04,2026-06-04,2475.18,2475.18,0,pagado
19279,1154,2025-06-24,2025-06-24,708.77,708.77,0,pagado
19280,1154,2025-07-24,2025-07-24,708.77,708.77,0,pagado
19281,1154,2025-08-23,2025-08-23,708.77,708.77,0,pagado
19282,1154,2025-09-22,2025-09-22,708.77,708.77,0,pagado
19283,1154,2025-10-22,2025-12-09,708.77,708.77,48,retrasado
19284,1154,2025-11-21,2025-11-21,708.77,708.77,0,pagado
19285,1154,2025-12-21,2025-12-21,708.77,708.77,0,pagado
19286,1154,2026-01-20,2026-01-20,708.77,708.77,0,pagado
19287,1154,2026-02-19,2026-02-24,708.77,708.77,5,retrasado
19288,1154,2026-03-21,2026-03-21,708.77,708.77,0,pagado
19289,1154,2026-04-20,2026-04-20,708.77,708.77,0,pagado
19290,1154,2026-05-20,2026-05-20,708.77,708.77,0,pagado
19291,1155,2025-09-08,2025-09-08,530.11,530.11,0,pagado
19292,1155,2025-10-08,2025-10-08,530.11,530.11,0,pagado
19293,1155,2025-11-07,2025-11-07,530.11,530.11,0,pagado
19294,1155,2025-12-07,2025-12-19,530.11,530.11,12,retrasado
19295,1155,2026-01-06,2026-01-06,530.11,530.11,0,pagado
19296,1155,2026-02-05,2026-02-05,530.11,530.11,0,pagado
19297,1155,2026-03-07,2026-03-07,530.11,530.11,0,pagado
19298,1155,2026-04-06,2026-04-06,530.11,530.11,0,pagado
19299,1155,2026-05-06,2026-05-06,530.11,530.11,0,pagado
19300,1155,2026-06-05,2026-06-05,530.11,530.11,0,pagado
19301,1156,2026-06-03,2026-06-03,617.26,617.26,0,pagado
19302,1157,2026-01-03,2026-01-03,1092.09,1092.09,0,pagado
19303,1157,2026-02-02,2026-02-02,1092.09,1092.09,0,pagado
19304,1157,2026-03-04,2026-03-04,1092.09,1092.09,0,pagado
19305,1157,2026-04-03,2026-04-03,1092.09,1092.09,0,pagado
19306,1157,2026-05-03,2026-05-03,1092.09,1092.09,0,pagado
19307,1157,2026-06-02,2026-06-02,1092.09,1092.09,0,pagado
19308,1158,2026-03-29,2026-03-29,366.76,366.76,0,pagado
19309,1158,2026-04-28,2026-04-28,366.76,366.76,0,pagado
19310,1158,2026-05-28,2026-05-28,366.76,366.76,0,pagado
19311,1158,2026-06-27,2026-06-27,366.76,366.76,0,pagado
19312,1159,2026-01-31,2026-01-31,638.89,638.89,0,pagado
19313,1159,2026-03-02,2026-03-02,638.89,638.89,0,pagado
19314,1159,2026-04-01,2026-04-01,638.89,638.89,0,pagado
19315,1159,2026-05-01,2026-05-01,638.89,638.89,0,pagado
19316,1159,2026-05-31,2026-05-31,638.89,638.89,0,pagado
19317,1159,2026-06-30,2026-06-30,638.89,638.89,0,pagado
19318,1160,2025-06-23,2025-06-23,378.92,378.92,0,pagado
19319,1160,2025-07-23,2025-07-23,378.92,378.92,0,pagado
19320,1160,2025-08-22,2025-08-22,378.92,378.92,0,pagado
19321,1160,2025-09-21,2025-10-17,378.92,378.92,26,retrasado
19322,1160,2025-10-21,2025-10-21,378.92,378.92,0,pagado
19323,1160,2025-11-20,2025-11-20,378.92,378.92,0,pagado
19324,1160,2025-12-20,2025-12-20,378.92,378.92,0,pagado
19325,1160,2026-01-19,2026-01-19,378.92,378.92,0,pagado
19326,1160,2026-02-18,2026-02-18,378.92,378.92,0,pagado
19327,1160,2026-03-20,2026-03-20,378.92,378.92,0,pagado
19328,1160,2026-04-19,2026-04-19,378.92,378.92,0,pagado
19329,1160,2026-05-19,2026-05-19,378.92,378.92,0,pagado
19330,1160,2026-06-18,2026-06-18,378.92,378.92,0,pagado
19331,1161,2025-05-11,2025-05-11,2169.0,2169.0,0,pagado
19332,1161,2025-06-10,2025-06-10,2169.0,2169.0,0,pagado
19333,1161,2025-07-10,2025-07-10,2169.0,2169.0,0,pagado
19334,1161,2025-08-09,2025-08-09,2169.0,2169.0,0,pagado
19335,1161,2025-09-08,2025-09-08,2169.0,2169.0,0,pagado
19336,1161,2025-10-08,2025-10-08,2169.0,2169.0,0,pagado
19337,1161,2025-11-07,2025-11-07,2169.0,2169.0,0,pagado
19338,1161,2025-12-07,2025-12-07,2169.0,2169.0,0,pagado
19339,1161,2026-01-06,2026-01-06,2169.0,2169.0,0,pagado
19340,1161,2026-02-05,2026-02-05,2169.0,2169.0,0,pagado
19341,1161,2026-03-07,2026-03-07,2169.0,2169.0,0,pagado
19342,1161,2026-04-06,2026-04-06,2169.0,2169.0,0,pagado
19343,1162,2025-07-18,2025-07-18,161.79,161.79,0,pagado
19344,1162,2025-08-17,2025-08-17,161.79,161.79,0,pagado
19345,1162,2025-09-16,2025-09-16,161.79,161.79,0,pagado
19346,1162,2025-10-16,2025-10-16,161.79,161.79,0,pagado
19347,1162,2025-11-15,2025-11-15,161.79,161.79,0,pagado
19348,1162,2025-12-15,2025-12-15,161.79,161.79,0,pagado
19349,1162,2026-01-14,2026-01-14,161.79,161.79,0,pagado
19350,1162,2026-02-13,2026-02-13,161.79,161.79,0,pagado
19351,1162,2026-03-15,2026-03-15,161.79,161.79,0,pagado
19352,1162,2026-04-14,2026-04-14,161.79,161.79,0,pagado
19353,1162,2026-05-14,2026-05-14,161.79,161.79,0,pagado
19354,1162,2026-06-13,2026-06-13,161.79,161.79,0,pagado
19355,1163,2026-01-10,2026-01-10,925.05,925.05,0,pagado
19356,1163,2026-02-09,2026-02-09,925.05,925.05,0,pagado
19357,1163,2026-03-11,2026-03-11,925.05,925.05,0,pagado
19358,1163,2026-04-10,2026-04-10,925.05,925.05,0,pagado
19359,1163,2026-05-10,2026-05-10,925.05,925.05,0,pagado
19360,1163,2026-06-09,2026-06-09,925.05,925.05,0,pagado
19361,1164,2023-10-22,2023-10-22,2430.08,2430.08,0,pagado
19362,1164,2023-11-21,2023-11-21,2430.08,2430.08,0,pagado
19363,1164,2023-12-21,2023-12-21,2430.08,2430.08,0,pagado
19364,1164,2024-01-20,2024-01-20,2430.08,2430.08,0,pagado
19365,1164,2024-02-19,2024-02-19,2430.08,2430.08,0,pagado
19366,1164,2024-03-20,2024-03-20,2430.08,2430.08,0,pagado
19367,1164,2024-04-19,2024-04-19,2430.08,2430.08,0,pagado
19368,1164,2024-05-19,2024-05-19,2430.08,2430.08,0,pagado
19369,1164,2024-06-18,2024-06-18,2430.08,2430.08,0,pagado
19370,1164,2024-07-18,2024-07-18,2430.08,2430.08,0,pagado
19371,1164,2024-08-17,2024-08-17,2430.08,2430.08,0,pagado
19372,1164,2024-09-16,2024-09-16,2430.08,2430.08,0,pagado
19373,1164,2024-10-16,2024-10-16,2430.08,2430.08,0,pagado
19374,1164,2024-11-15,2024-11-15,2430.08,2430.08,0,pagado
19375,1164,2024-12-15,2024-12-15,2430.08,2430.08,0,pagado
19376,1164,2025-01-14,2025-01-18,2430.08,2430.08,4,retrasado
19377,1164,2025-02-13,2025-02-13,2430.08,2430.08,0,pagado
19378,1164,2025-03-15,2025-03-15,2430.08,2430.08,0,pagado
19379,1164,2025-04-14,2025-04-14,2430.08,2430.08,0,pagado
19380,1164,2025-05-14,2025-05-14,2430.08,2430.08,0,pagado
19381,1164,2025-06-13,2025-06-13,2430.08,2430.08,0,pagado
19382,1164,2025-07-13,2025-07-13,2430.08,2430.08,0,pagado
19383,1164,2025-08-12,2025-08-12,2430.08,2430.08,0,pagado
19384,1164,2025-09-11,2025-09-11,2430.08,2430.08,0,pagado
19385,1164,2025-10-11,2025-10-11,2430.08,2430.08,0,pagado
19386,1164,2025-11-10,2025-11-10,2430.08,2430.08,0,pagado
19387,1164,2025-12-10,2025-12-10,2430.08,2430.08,0,pagado
19388,1164,2026-01-09,2026-01-09,2430.08,2430.08,0,pagado
19389,1164,2026-02-08,2026-02-08,2430.08,2430.08,0,pagado
19390,1164,2026-03-10,2026-03-10,2430.08,2430.08,0,pagado
19391,1164,2026-04-09,2026-05-17,2430.08,2430.08,38,retrasado
19392,1164,2026-05-09,2026-05-09,2430.08,2430.08,0,pagado
19393,1164,2026-06-08,2026-06-08,2430.08,2430.08,0,pagado
19394,1165,2025-09-13,2025-09-13,474.78,474.78,0,pagado
19395,1165,2025-10-13,2025-10-13,474.78,474.78,0,pagado
19396,1165,2025-11-12,2025-11-12,474.78,474.78,0,pagado
19397,1165,2025-12-12,2025-12-12,474.78,474.78,0,pagado
19398,1165,2026-01-11,2026-01-11,474.78,474.78,0,pagado
19399,1165,2026-02-10,2026-02-10,474.78,474.78,0,pagado
19400,1165,2026-03-12,2026-03-12,474.78,474.78,0,pagado
19401,1165,2026-04-11,2026-04-11,474.78,474.78,0,pagado
19402,1165,2026-05-11,2026-05-13,474.78,474.78,2,retrasado
19403,1165,2026-06-10,2026-06-10,474.78,474.78,0,pagado
19404,1166,2025-11-20,2025-11-20,1329.95,1329.95,0,pagado
19405,1166,2025-12-20,2025-12-20,1329.95,1329.95,0,pagado
19406,1166,2026-01-19,2026-01-19,1329.95,1329.95,0,pagado
19407,1166,2026-02-18,2026-02-18,1329.95,1329.95,0,pagado
19408,1166,2026-03-20,2026-03-20,1329.95,1329.95,0,pagado
19409,1166,2026-04-19,2026-04-19,1329.95,1329.95,0,pagado
19410,1166,2026-05-19,2026-05-19,1329.95,1329.95,0,pagado
19411,1166,2026-06-18,2026-06-18,1329.95,1329.95,0,pagado
19412,1168,2024-01-20,2024-05-20,391.94,391.94,121,retrasado
19413,1168,2024-02-19,2024-02-19,391.94,391.94,0,pagado
19414,1168,2024-03-20,2024-03-30,391.94,391.94,10,retrasado
19415,1168,2024-04-19,2024-04-19,391.94,391.94,0,pagado
19416,1168,2024-05-19,2024-08-28,391.94,391.94,101,retrasado
19417,1168,2024-06-18,2024-06-18,391.94,391.94,0,pagado
19418,1168,2024-07-18,2024-07-18,391.94,391.94,0,pagado
19419,1168,2024-08-17,2024-08-17,391.94,391.94,0,pagado
19420,1168,2024-09-16,2024-10-05,391.94,391.94,19,retrasado
19421,1168,2024-10-16,2024-10-16,391.94,391.94,0,pagado
19422,1168,2024-11-15,2024-11-15,391.94,391.94,0,pagado
19423,1168,2024-12-15,2025-04-06,391.94,391.94,112,retrasado
19424,1168,2025-01-14,2025-01-14,391.94,391.94,0,pagado
19425,1168,2025-02-13,2025-02-13,391.94,391.94,0,pagado
19426,1168,2025-03-15,2025-03-15,391.94,391.94,0,pagado
19427,1168,2025-04-14,2025-04-14,391.94,391.94,0,pagado
19428,1168,2025-05-14,2025-05-14,391.94,391.94,0,pagado
19429,1168,2025-06-13,2025-06-13,391.94,391.94,0,pagado
19430,1168,2025-07-13,2025-07-13,391.94,391.94,0,pagado
19431,1168,2025-08-12,2025-08-12,391.94,391.94,0,pagado
19432,1168,2025-09-11,2025-09-11,391.94,391.94,0,pagado
19433,1168,2025-10-11,2025-10-11,391.94,391.94,0,pagado
19434,1168,2025-11-10,2025-11-10,391.94,391.94,0,pagado
19435,1168,2025-12-10,2025-12-10,391.94,391.94,0,pagado
19436,1168,2026-01-09,2026-01-09,391.94,391.94,0,pagado
19437,1168,2026-02-08,2026-02-08,391.94,391.94,0,pagado
19438,1168,2026-03-10,2026-03-10,391.94,391.94,0,pagado
19439,1168,2026-04-09,2026-04-09,391.94,391.94,0,pagado
19440,1168,2026-05-09,2026-05-09,391.94,391.94,0,pagado
19441,1168,2026-06-08,2026-06-08,391.94,391.94,0,pagado
19442,1169,2024-07-16,2024-07-16,567.43,567.43,0,pagado
19443,1169,2024-08-15,2024-08-15,567.43,567.43,0,pagado
19444,1169,2024-09-14,2024-09-14,567.43,567.43,0,pagado
19445,1169,2024-10-14,2024-10-14,567.43,567.43,0,pagado
19446,1169,2024-11-13,2024-11-13,567.43,567.43,0,pagado
19447,1169,2024-12-13,2024-12-13,567.43,567.43,0,pagado
19448,1169,2025-01-12,2025-01-12,567.43,567.43,0,pagado
19449,1169,2025-02-11,2025-02-11,567.43,567.43,0,pagado
19450,1169,2025-03-13,2025-03-13,567.43,567.43,0,pagado
19451,1169,2025-04-12,2025-04-12,567.43,567.43,0,pagado
19452,1169,2025-05-12,2025-05-12,567.43,567.43,0,pagado
19453,1169,2025-06-11,2025-06-11,567.43,567.43,0,pagado
19454,1169,2025-07-11,2025-07-11,567.43,567.43,0,pagado
19455,1169,2025-08-10,2025-08-10,567.43,567.43,0,pagado
19456,1169,2025-09-09,2025-09-09,567.43,567.43,0,pagado
19457,1169,2025-10-09,2025-10-09,567.43,567.43,0,pagado
19458,1169,2025-11-08,2025-11-08,567.43,567.43,0,pagado
19459,1169,2025-12-08,2025-12-08,567.43,567.43,0,pagado
19460,1169,2026-01-07,2026-01-07,567.43,567.43,0,pagado
19461,1169,2026-02-06,2026-02-06,567.43,567.43,0,pagado
19462,1169,2026-03-08,2026-04-26,567.43,567.43,49,retrasado
19463,1169,2026-04-07,2026-04-07,567.43,567.43,0,pagado
19464,1169,2026-05-07,2026-05-07,567.43,567.43,0,pagado
19465,1169,2026-06-06,2026-06-06,567.43,567.43,0,pagado
19466,1170,2025-09-14,2025-09-14,672.55,672.55,0,pagado
19467,1170,2025-10-14,2025-10-14,672.55,672.55,0,pagado
19468,1170,2025-11-13,2025-11-13,672.55,672.55,0,pagado
19469,1170,2025-12-13,2025-12-13,672.55,672.55,0,pagado
19470,1170,2026-01-12,2026-01-12,672.55,672.55,0,pagado
19471,1170,2026-02-11,2026-02-11,672.55,672.55,0,pagado
19472,1170,2026-03-13,2026-03-13,672.55,672.55,0,pagado
19473,1170,2026-04-12,2026-04-12,672.55,672.55,0,pagado
19474,1170,2026-05-12,2026-05-12,672.55,672.55,0,pagado
19475,1170,2026-06-11,2026-06-11,672.55,672.55,0,pagado
19476,1171,2026-04-13,2026-04-13,161.8,161.8,0,pagado
19477,1171,2026-05-13,2026-05-13,161.8,161.8,0,pagado
19478,1171,2026-06-12,2026-06-12,161.8,161.8,0,pagado
19479,1172,2023-07-21,2023-07-21,345.63,345.63,0,pagado
19480,1172,2023-08-20,2023-08-20,345.63,345.63,0,pagado
19481,1172,2023-09-19,2023-09-19,345.63,345.63,0,pagado
19482,1172,2023-10-19,2023-10-19,345.63,345.63,0,pagado
19483,1172,2023-11-18,2023-11-18,345.63,345.63,0,pagado
19484,1172,2023-12-18,2024-01-10,345.63,345.63,23,retrasado
19485,1172,2024-01-17,2024-01-17,345.63,345.63,0,pagado
19486,1172,2024-02-16,2024-02-16,345.63,345.63,0,pagado
19487,1172,2024-03-17,2024-03-17,345.63,345.63,0,pagado
19488,1172,2024-04-16,2024-04-16,345.63,345.63,0,pagado
19489,1172,2024-05-16,2024-05-16,345.63,345.63,0,pagado
19490,1172,2024-06-15,2024-06-15,345.63,345.63,0,pagado
19491,1172,2024-07-15,2024-07-15,345.63,345.63,0,pagado
19492,1172,2024-08-14,2024-08-14,345.63,345.63,0,pagado
19493,1172,2024-09-13,2024-09-13,345.63,345.63,0,pagado
19494,1172,2024-10-13,2024-10-13,345.63,345.63,0,pagado
19495,1172,2024-11-12,2024-11-12,345.63,345.63,0,pagado
19496,1172,2024-12-12,2024-12-12,345.63,345.63,0,pagado
19497,1172,2025-01-11,2025-01-11,345.63,345.63,0,pagado
19498,1172,2025-02-10,2025-02-10,345.63,345.63,0,pagado
19499,1172,2025-03-12,2025-03-12,345.63,345.63,0,pagado
19500,1172,2025-04-11,2025-04-11,345.63,345.63,0,pagado
19501,1172,2025-05-11,2025-05-11,345.63,345.63,0,pagado
19502,1172,2025-06-10,2025-06-10,345.63,345.63,0,pagado
19503,1172,2025-07-10,2025-07-10,345.63,345.63,0,pagado
19504,1172,2025-08-09,2025-08-09,345.63,345.63,0,pagado
19505,1172,2025-09-08,2025-09-08,345.63,345.63,0,pagado
19506,1172,2025-10-08,2025-10-08,345.63,345.63,0,pagado
19507,1172,2025-11-07,2025-11-07,345.63,345.63,0,pagado
19508,1172,2025-12-07,2025-12-07,345.63,345.63,0,pagado
19509,1172,2026-01-06,2026-01-06,345.63,345.63,0,pagado
19510,1172,2026-02-05,2026-02-05,345.63,345.63,0,pagado
19511,1172,2026-03-07,2026-03-07,345.63,345.63,0,pagado
19512,1172,2026-04-06,2026-04-06,345.63,345.63,0,pagado
19513,1172,2026-05-06,2026-05-06,345.63,345.63,0,pagado
19514,1172,2026-06-05,2026-06-05,345.63,345.63,0,pagado
19515,1173,2024-11-08,2024-11-08,518.91,518.91,0,pagado
19516,1173,2024-12-08,2024-12-08,518.91,518.91,0,pagado
19517,1173,2025-01-07,2025-01-07,518.91,518.91,0,pagado
19518,1173,2025-02-06,2025-02-06,518.91,518.91,0,pagado
19519,1173,2025-03-08,2025-03-08,518.91,518.91,0,pagado
19520,1173,2025-04-07,2025-04-07,518.91,518.91,0,pagado
19521,1173,2025-05-07,2025-05-07,518.91,518.91,0,pagado
19522,1173,2025-06-06,2025-06-06,518.91,518.91,0,pagado
19523,1173,2025-07-06,2025-07-06,518.91,518.91,0,pagado
19524,1173,2025-08-05,2025-08-05,518.91,518.91,0,pagado
19525,1173,2025-09-04,2025-09-04,518.91,518.91,0,pagado
19526,1173,2025-10-04,2025-10-04,518.91,518.91,0,pagado
19527,1173,2025-11-03,2025-11-03,518.91,518.91,0,pagado
19528,1173,2025-12-03,2025-12-03,518.91,518.91,0,pagado
19529,1173,2026-01-02,2026-02-21,518.91,518.91,50,retrasado
19530,1173,2026-02-01,2026-02-01,518.91,518.91,0,pagado
19531,1173,2026-03-03,2026-03-03,518.91,518.91,0,pagado
19532,1173,2026-04-02,2026-04-02,518.91,518.91,0,pagado
19533,1173,2026-05-02,2026-05-02,518.91,518.91,0,pagado
19534,1173,2026-06-01,2026-06-01,518.91,518.91,0,pagado
19535,1174,2025-05-30,2025-06-14,554.54,554.54,15,retrasado
19536,1174,2025-06-29,2025-06-29,554.54,554.54,0,pagado
19537,1174,2025-07-29,2025-07-29,554.54,554.54,0,pagado
19538,1174,2025-08-28,2025-08-28,554.54,554.54,0,pagado
19539,1174,2025-09-27,2025-09-27,554.54,554.54,0,pagado
19540,1174,2025-10-27,2025-10-27,554.54,554.54,0,pagado
19541,1174,2025-11-26,2025-11-26,554.54,554.54,0,pagado
19542,1174,2025-12-26,2025-12-26,554.54,554.54,0,pagado
19543,1174,2026-01-25,2026-01-25,554.54,554.54,0,pagado
19544,1174,2026-02-24,2026-02-24,554.54,554.54,0,pagado
19545,1174,2026-03-26,2026-03-26,554.54,554.54,0,pagado
19546,1174,2026-04-25,2026-04-25,554.54,554.54,0,pagado
19547,1174,2026-05-25,2026-05-25,554.54,554.54,0,pagado
19548,1174,2026-06-24,2026-06-24,554.54,554.54,0,pagado
19549,1175,2025-10-29,2025-10-29,462.39,462.39,0,pagado
19550,1175,2025-11-28,2025-11-28,462.39,462.39,0,pagado
19551,1175,2025-12-28,2025-12-28,462.39,462.39,0,pagado
19552,1175,2026-01-27,2026-01-27,462.39,462.39,0,pagado
19553,1175,2026-02-26,2026-02-26,462.39,462.39,0,pagado
19554,1175,2026-03-28,2026-03-28,462.39,462.39,0,pagado
19555,1175,2026-04-27,2026-04-27,462.39,462.39,0,pagado
19556,1175,2026-05-27,2026-05-27,462.39,462.39,0,pagado
19557,1175,2026-06-26,2026-06-26,462.39,462.39,0,pagado
19558,1176,2025-07-17,2025-07-17,1486.95,1486.95,0,pagado
19559,1176,2025-08-16,2025-08-16,1486.95,1486.95,0,pagado
19560,1176,2025-09-15,2025-09-15,1486.95,1486.95,0,pagado
19561,1176,2025-10-15,2025-10-15,1486.95,1486.95,0,pagado
19562,1176,2025-11-14,2025-11-14,1486.95,1486.95,0,pagado
19563,1176,2025-12-14,2025-12-14,1486.95,1486.95,0,pagado
19564,1176,2026-01-13,2026-01-13,1486.95,1486.95,0,pagado
19565,1176,2026-02-12,2026-02-12,1486.95,1486.95,0,pagado
19566,1176,2026-03-14,2026-03-14,1486.95,1486.95,0,pagado
19567,1176,2026-04-13,2026-04-13,1486.95,1486.95,0,pagado
19568,1176,2026-05-13,2026-05-13,1486.95,1486.95,0,pagado
19569,1176,2026-06-12,2026-06-12,1486.95,1486.95,0,pagado
19570,1177,2024-09-01,2024-09-01,405.03,405.03,0,pagado
19571,1177,2024-10-01,2024-10-01,405.03,405.03,0,pagado
19572,1177,2024-10-31,2024-10-31,405.03,405.03,0,pagado
19573,1177,2024-11-30,2024-11-30,405.03,405.03,0,pagado
19574,1177,2024-12-30,2024-12-30,405.03,405.03,0,pagado
19575,1177,2025-01-29,2025-01-29,405.03,405.03,0,pagado
19576,1177,2025-02-28,2025-02-28,405.03,405.03,0,pagado
19577,1177,2025-03-30,2025-03-30,405.03,405.03,0,pagado
19578,1177,2025-04-29,2025-04-29,405.03,405.03,0,pagado
19579,1177,2025-05-29,2025-05-29,405.03,405.03,0,pagado
19580,1177,2025-06-28,2025-06-28,405.03,405.03,0,pagado
19581,1177,2025-07-28,2025-07-28,405.03,405.03,0,pagado
19582,1177,2025-08-27,2025-08-27,405.03,405.03,0,pagado
19583,1177,2025-09-26,2025-11-02,405.03,405.03,37,retrasado
19584,1177,2025-10-26,2025-10-26,405.03,405.03,0,pagado
19585,1177,2025-11-25,2025-11-25,405.03,405.03,0,pagado
19586,1177,2025-12-25,2025-12-25,405.03,405.03,0,pagado
19587,1177,2026-01-24,2026-01-24,405.03,405.03,0,pagado
19588,1177,2026-02-23,2026-02-23,405.03,405.03,0,pagado
19589,1177,2026-03-25,2026-03-25,405.03,405.03,0,pagado
19590,1177,2026-04-24,2026-04-24,405.03,405.03,0,pagado
19591,1177,2026-05-24,2026-05-24,405.03,405.03,0,pagado
19592,1177,2026-06-23,2026-06-27,405.03,405.03,4,retrasado
19593,1178,2026-03-05,\N,460.4,0,148,impagado
19594,1178,2026-04-04,2026-04-04,460.4,460.4,0,pagado
19595,1178,2026-05-04,2026-05-04,460.4,460.4,0,pagado
19596,1178,2026-06-03,2026-06-03,460.4,460.4,0,pagado
19597,1181,2025-10-01,2025-10-01,390.77,390.77,0,pagado
19598,1181,2025-10-31,2025-10-31,390.77,390.77,0,pagado
19599,1181,2025-11-30,2026-04-17,390.77,390.77,138,retrasado
19600,1181,2025-12-30,2025-12-30,390.77,390.77,0,pagado
19601,1181,2026-01-29,2026-01-29,390.77,390.77,0,pagado
19602,1181,2026-02-28,2026-02-28,390.77,390.77,0,pagado
19603,1181,2026-03-30,2026-03-30,390.77,390.77,0,pagado
19604,1181,2026-04-29,2026-04-29,390.77,390.77,0,pagado
19605,1181,2026-05-29,2026-06-24,390.77,390.77,26,retrasado
19606,1181,2026-06-28,2026-06-28,390.77,390.77,0,pagado
19607,1182,2026-04-21,2026-04-21,355.04,355.04,0,pagado
19608,1182,2026-05-21,2026-05-21,355.04,355.04,0,pagado
19609,1182,2026-06-20,2026-06-20,355.04,355.04,0,pagado
19610,1183,2024-07-15,2024-08-14,344.51,344.51,30,retrasado
19611,1183,2024-08-14,2024-08-14,344.51,344.51,0,pagado
19612,1183,2024-09-13,2024-09-13,344.51,344.51,0,pagado
19613,1183,2024-10-13,2024-10-13,344.51,344.51,0,pagado
19614,1183,2024-11-12,2024-11-12,344.51,344.51,0,pagado
19615,1183,2024-12-12,2024-12-12,344.51,344.51,0,pagado
19616,1183,2025-01-11,2025-01-11,344.51,344.51,0,pagado
19617,1183,2025-02-10,2025-02-10,344.51,344.51,0,pagado
19618,1183,2025-03-12,2025-03-12,344.51,344.51,0,pagado
19619,1183,2025-04-11,2025-05-29,344.51,344.51,48,retrasado
19620,1183,2025-05-11,2025-05-11,344.51,344.51,0,pagado
19621,1183,2025-06-10,2025-06-10,344.51,344.51,0,pagado
19622,1183,2025-07-10,2025-10-21,344.51,344.51,103,retrasado
19623,1183,2025-08-09,2025-08-09,344.51,344.51,0,pagado
19624,1183,2025-09-08,2025-09-08,344.51,344.51,0,pagado
19625,1183,2025-10-08,2025-11-16,344.51,344.51,39,retrasado
19626,1183,2025-11-07,2026-03-02,344.51,344.51,115,retrasado
