id_cuenta,id_cliente,tipo_cuenta,fecha_apertura,saldo_actual,limite_descubierto,estado_cuenta
3419,2566,corriente,2026-06-27,-981.18,0,activa
3420,2567,corriente,2022-08-22,-1150.98,300,activa
3421,2568,corriente,2024-05-22,22735.08,500,activa
3422,2569,corriente,2025-01-11,20782.61,500,activa
3423,2570,corriente,2013-01-18,6744.25,1000,activa
3424,2570,corriente,2014-08-11,-4557.84,1000,activa
3425,2571,corriente,2017-09-03,11201.9,0,activa
3426,2572,corriente,2026-03-12,-1097.84,300,activa
3427,2573,corriente,2025-09-05,21624.07,500,activa
3428,2574,corriente,2022-05-18,-4877.76,300,activa
3429,2574,corriente,2022-05-17,-10199.6,300,activa
3430,2575,corriente,2012-07-10,10820.92,1000,activa
3431,2576,corriente,2016-02-10,15615.7,500,activa
3432,2577,corriente,2025-02-16,11599.68,1000,activa
3433,2577,corriente,2025-08-15,-6268.03,500,activa
3434,2577,corriente,2025-05-12,-8977.58,300,activa
3435,2578,corriente,2015-05-10,-10049.69,1000,activa
3436,2578,ahorro,2009-05-14,-4422.91,0,activa
3437,2579,corriente,2025-08-26,44998.2,500,activa
3438,2579,corriente,2026-04-10,913.23,300,activa
3439,2580,corriente,2020-11-28,6876.74,500,activa
3440,2581,ahorro,2022-12-04,-3151.03,0,activa
3441,2581,ahorro,2022-05-23,-2896.46,0,activa
3442,2581,ahorro,2023-05-02,-6092.61,0,activa
3443,2582,corriente,2026-01-21,-1257.28,300,activa
3444,2582,corriente,2026-04-08,-965.17,0,activa
3445,2582,corriente,2026-05-02,-1610.11,500,activa
3446,2583,ahorro,2025-04-22,12153.57,0,activa
3447,2583,corriente,2025-08-17,-3158.72,300,cerrada
3448,2584,corriente,2026-05-18,8631.43,300,activa
3449,2585,corriente,2023-08-13,10351.33,500,activa
3450,2586,corriente,2015-08-15,6896.62,500,activa
3451,2586,corriente,2021-07-02,-7411.55,500,activa
3452,2587,ahorro,2023-03-18,2688.78,0,activa
3453,2588,corriente,2008-09-21,16969.49,0,activa
3454,2589,ahorro,2025-10-16,11538.15,0,activa
3455,2590,corriente,2020-06-28,24504.84,500,activa
3456,2591,corriente,2024-12-07,32808.57,1000,cerrada
3457,2592,corriente,2013-12-28,-8470.12,1000,activa
3458,2592,corriente,2019-03-04,-8612.4,500,activa
3459,2593,corriente,2025-04-16,3267.46,0,activa
3460,2594,ahorro,2022-03-02,10938.71,0,activa
3461,2595,corriente,2012-10-21,12198.5,0,activa
3462,2596,corriente,2025-10-01,10176.86,500,activa
3463,2596,corriente,2026-03-12,-2151.8,300,activa
3464,2597,ahorro,2025-10-20,-955.04,0,activa
3465,2598,corriente,2023-11-08,-8293.11,500,activa
3466,2598,corriente,2024-08-25,-9080.66,300,cerrada
3467,2598,ahorro,2025-05-07,-6859.92,0,activa
3468,2599,corriente,2021-01-20,-6400.22,300,activa
3469,2600,corriente,2022-01-17,22294.82,1000,activa
3470,2601,corriente,2017-12-02,26906.16,500,activa
3471,2602,corriente,2012-06-10,5270.71,0,activa
3472,2603,corriente,2024-07-19,32514.0,0,activa
3473,2603,corriente,2025-07-09,-5634.35,1000,activa
3474,2604,corriente,2007-05-25,29935.98,300,activa
3475,2605,corriente,2022-05-27,13721.66,500,activa
3476,2606,corriente,2025-05-01,3248.64,0,activa
3477,2607,ahorro,2025-05-24,-1658.89,0,activa
3478,2608,corriente,2022-04-05,19288.38,300,activa
3479,2609,corriente,2025-08-12,4282.37,300,activa
3480,2610,corriente,2023-10-04,5443.54,0,activa
3481,2611,ahorro,2024-10-24,-3681.57,0,activa
3482,2612,corriente,2025-03-13,5966.69,500,activa
3483,2613,corriente,2025-10-01,8551.1,1000,activa
3484,2613,corriente,2025-01-23,-5185.12,300,activa
3485,2613,corriente,2026-05-31,-2313.19,1000,activa
3486,2614,corriente,2021-06-08,9409.27,1000,activa
3487,2615,corriente,2022-01-21,14916.92,500,activa
3488,2615,ahorro,2019-08-08,-6666.59,0,activa
3489,2616,ahorro,2016-10-18,13715.77,0,activa
3490,2616,corriente,2023-04-30,-9838.51,1000,activa
3491,2617,corriente,2015-11-12,6435.28,0,activa
3492,2618,ahorro,2016-06-28,-7555.04,0,activa
3493,2619,corriente,2013-04-15,26508.8,300,activa
3494,2619,corriente,2013-04-24,-4117.29,1000,activa
3495,2620,ahorro,2020-05-21,35640.56,0,activa
3496,2620,corriente,2019-02-17,-4055.51,300,activa
3497,2620,ahorro,2018-04-11,-3725.81,0,activa
3498,2621,ahorro,2026-01-25,2297.27,0,activa
3499,2622,corriente,2011-11-29,38069.44,0,activa
3500,2622,ahorro,2009-06-02,-5067.74,0,activa
3501,2622,corriente,2012-01-24,-5835.81,0,activa
3502,2623,corriente,2017-09-02,-7067.92,500,activa
3503,2624,corriente,2025-10-03,10237.48,0,activa
3504,2624,corriente,2025-10-09,-6935.25,0,activa
3505,2625,corriente,2025-08-17,3365.16,300,activa
3506,2625,corriente,2026-02-15,-1826.25,500,activa
3507,2626,corriente,2025-06-09,12409.96,500,activa
3508,2627,corriente,2025-04-16,-5499.35,500,activa
3509,2628,ahorro,2023-06-16,-1634.15,0,activa
3510,2628,corriente,2023-03-14,-9346.58,300,activa
3511,2629,corriente,2018-02-14,6850.26,300,activa
3512,2630,corriente,2023-11-17,13799.88,300,cerrada
3513,2631,corriente,2022-02-17,15776.92,500,activa
3514,2632,corriente,2024-08-11,2570.83,0,activa
3515,2633,corriente,2017-02-07,6630.0,300,activa
3516,2634,corriente,2020-07-27,9118.29,0,activa
3517,2635,corriente,2025-07-28,9411.58,500,activa
3518,2636,corriente,2025-03-17,-325.86,0,activa
3519,2637,corriente,2022-05-06,10399.01,1000,activa
3520,2637,corriente,2022-01-30,-2849.28,500,activa
3521,2638,corriente,2022-03-08,27967.16,300,activa
3522,2639,corriente,2023-03-29,9770.28,0,cerrada
3523,2640,corriente,2022-11-28,6163.91,0,activa
3524,2641,corriente,2008-08-28,16893.93,1000,activa
3525,2642,corriente,2026-02-12,2510.54,500,activa
3526,2643,corriente,2026-06-12,3629.73,300,activa
3527,2643,ahorro,2026-05-13,-788.54,0,activa
3528,2644,corriente,2013-12-04,8418.01,300,activa
3529,2645,corriente,2021-10-19,3410.22,0,activa
3530,2645,corriente,2025-09-29,-4182.04,0,activa
3531,2646,corriente,2022-06-06,26908.14,500,cerrada
3532,2647,corriente,2026-06-24,-107.99,300,activa
3533,2647,ahorro,2026-06-24,-2066.17,0,activa
3534,2648,ahorro,2025-01-15,11836.94,0,activa
3535,2649,corriente,2009-03-20,-8259.28,500,activa
3536,2649,corriente,2011-04-07,-6676.66,1000,activa
3537,2650,corriente,2022-07-28,4909.7,1000,activa
3538,2650,corriente,2015-01-10,-6916.52,0,activa
3539,2650,corriente,2020-01-22,-6833.89,0,activa
3540,2651,corriente,2024-05-28,-5568.27,500,activa
3541,2652,ahorro,2020-12-07,3046.45,0,activa
3542,2653,corriente,2026-04-04,1723.67,0,activa
3543,2653,corriente,2026-04-10,-273.52,0,activa
3544,2654,ahorro,2016-05-31,48029.65,0,activa
3545,2655,corriente,2021-08-16,-4053.21,500,activa
3546,2656,corriente,2021-11-26,-8400.36,300,activa
3547,2657,corriente,2025-08-31,3813.42,300,activa
3548,2657,corriente,2025-12-17,-491.94,0,activa
3549,2658,corriente,2025-01-21,3226.87,500,activa
3550,2659,corriente,2024-12-22,33885.22,500,activa
3551,2659,corriente,2018-08-06,-2451.11,500,activa
3552,2660,corriente,2022-07-20,50982.57,300,activa
3553,2660,corriente,2018-12-20,-1791.18,1000,activa
3554,2661,ahorro,2026-02-23,4280.93,0,activa
3555,2662,ahorro,2018-11-05,1957.65,0,activa
3556,2663,ahorro,2023-09-19,2707.35,0,activa
3557,2663,corriente,2025-10-07,-3985.09,1000,activa
3558,2664,corriente,2024-07-04,11934.02,1000,activa
3559,2665,corriente,2023-01-25,11966.38,0,activa
3560,2666,corriente,2026-05-02,13761.11,1000,activa
3561,2667,ahorro,2026-05-30,-196.82,0,activa
3562,2667,corriente,2025-10-01,-4546.54,1000,activa
3563,2668,corriente,2011-05-11,25920.49,1000,activa
3564,2669,ahorro,2022-05-26,15707.72,0,activa
3565,2670,corriente,2018-03-08,24291.43,1000,activa
3566,2670,corriente,2024-07-13,-5002.13,0,activa
3567,2671,corriente,2023-12-01,23029.87,500,activa
3568,2671,ahorro,2021-03-12,-6878.9,0,activa
3569,2672,corriente,2025-09-12,6582.5,500,activa
3570,2672,ahorro,2024-11-16,-8959.89,0,activa
3571,2673,ahorro,2025-10-21,17214.59,0,activa
3572,2674,corriente,2025-07-14,22126.57,300,activa
3573,2675,corriente,2023-02-20,-186.08,1000,activa
3574,2675,corriente,2026-01-21,-1713.65,1000,activa
3575,2676,corriente,2018-12-10,43778.11,500,activa
3576,2676,corriente,2024-08-06,-7869.17,300,activa
3577,2676,ahorro,2025-12-01,-1913.18,0,activa
3578,2677,ahorro,2023-07-27,7953.88,0,activa
3579,2678,corriente,2018-08-10,25459.3,300,activa
3580,2679,corriente,2021-03-27,2024.92,300,activa
3581,2680,corriente,2017-12-25,9571.93,300,activa
3582,2681,corriente,2021-10-29,3118.02,1000,activa
3583,2682,corriente,2025-10-07,14285.23,300,activa
3584,2682,corriente,2026-06-20,-530.53,300,activa
3585,2683,ahorro,2020-10-27,5263.21,0,cerrada
3586,2684,corriente,2023-01-27,14026.51,1000,activa
3587,2685,corriente,2025-08-29,2275.17,1000,activa
3588,2686,corriente,2025-09-19,9590.58,300,cerrada
3589,2687,corriente,2017-07-03,21112.73,0,activa
3590,2688,corriente,2023-09-02,4319.42,1000,cerrada
3591,2689,corriente,2021-09-03,48270.52,300,activa
3592,2690,corriente,2021-01-17,-1675.26,1000,activa
3593,2690,ahorro,2021-08-14,-5692.91,0,activa
3594,2691,corriente,2013-03-25,-4681.56,1000,activa
3595,2692,corriente,2025-05-18,17409.09,500,activa
3596,2693,corriente,2017-07-03,-5460.05,500,activa
3597,2694,corriente,2024-08-01,7760.15,500,activa
3598,2695,ahorro,2026-04-12,74.82,0,bloqueada
3599,2696,corriente,2022-04-28,-6349.4,0,activa
3600,2697,corriente,2022-03-18,-2106.08,1000,activa
3601,2698,corriente,2024-02-09,1902.88,1000,cerrada
3602,2698,ahorro,2025-01-30,-9270.13,0,activa
3603,2699,corriente,2021-05-03,1193.77,0,activa
3604,2700,corriente,2025-07-13,5368.45,300,activa
3605,2701,ahorro,2017-06-21,-2698.9,0,activa
3606,2702,corriente,2024-12-05,31972.88,1000,activa
3607,2703,corriente,2010-09-03,17605.19,500,activa
3608,2704,corriente,2024-07-31,1026.78,300,activa
3609,2705,ahorro,2022-04-14,5673.86,0,activa
3610,2705,ahorro,2023-02-05,-7272.89,0,activa
3611,2706,corriente,2025-10-17,10445.3,500,activa
3612,2707,ahorro,2026-05-31,1407.9,0,activa
3613,2707,ahorro,2026-01-31,-3037.15,0,activa
3614,2708,corriente,2024-11-17,8817.79,0,activa
3615,2709,corriente,2021-09-08,9987.72,0,activa
3616,2710,corriente,2025-08-30,23104.69,1000,activa
3617,2711,ahorro,2015-11-15,18126.69,0,activa
3618,2712,corriente,2024-07-16,9387.59,1000,activa
3619,2713,corriente,2025-08-29,23777.99,0,activa
3620,2713,corriente,2023-06-19,-10010.29,500,activa
3621,2714,corriente,2022-10-07,52107.15,0,activa
3622,2715,corriente,2021-09-07,-2446.34,0,activa
3623,2716,corriente,2023-10-28,19516.74,300,activa
3624,2717,corriente,2022-05-11,35088.69,500,activa
3625,2718,ahorro,2023-02-20,9767.72,0,activa
3626,2719,corriente,2026-06-22,629.03,500,activa
3627,2720,corriente,2012-11-13,35905.21,500,activa
3628,2721,corriente,2024-03-27,28259.47,300,activa
3629,2722,corriente,2017-02-06,-88.19,500,activa
3630,2723,ahorro,2010-02-14,1117.77,0,activa
3631,2724,ahorro,2026-04-17,4457.28,0,activa
3632,2725,ahorro,2024-07-29,105696.74,0,activa
3633,2726,ahorro,2023-09-26,15341.41,0,activa
3634,2727,corriente,2024-04-05,7692.56,500,activa
3635,2727,corriente,2025-04-15,-7735.3,500,activa
3636,2728,corriente,2022-02-26,29915.51,500,activa
3637,2729,corriente,2015-11-08,10333.37,1000,activa
3638,2730,corriente,2012-10-24,13234.57,0,activa
3639,2731,corriente,2010-12-16,-6057.03,500,activa
3640,2732,corriente,2025-05-21,30955.27,1000,activa
3641,2733,ahorro,2019-12-10,-5123.93,0,activa
3642,2734,corriente,2024-11-09,9312.62,300,activa
3643,2735,corriente,2021-04-06,16865.36,300,activa
3644,2736,corriente,2026-04-25,4224.24,500,activa
3645,2737,corriente,2022-03-30,-4393.42,0,activa
3646,2738,ahorro,2010-02-19,36415.66,0,activa
3647,2739,corriente,2023-02-08,-12476.75,1000,activa
3648,2740,corriente,2019-06-02,7883.21,500,activa
3649,2740,corriente,2019-06-12,-10454.65,1000,activa
3650,2741,corriente,2014-12-13,14199.17,0,activa
3651,2741,corriente,2022-01-23,-4516.21,1000,activa
3652,2742,corriente,2023-10-12,18609.94,0,activa
3653,2743,ahorro,2014-08-07,7339.01,0,activa
3654,2744,corriente,2019-06-19,11916.04,500,activa
3655,2745,ahorro,2025-09-25,14572.29,0,activa
3656,2746,corriente,2015-02-03,2290.87,500,activa
3657,2746,corriente,2015-09-07,-4385.06,500,activa
3658,2747,ahorro,2022-07-18,22334.17,0,activa
3659,2748,corriente,2024-04-27,5651.22,1000,activa
3660,2749,corriente,2023-02-08,8054.54,0,activa
3661,2750,corriente,2021-01-26,26986.8,1000,activa
3662,2751,ahorro,2025-07-04,20280.43,0,activa
3663,2752,corriente,2025-01-19,55104.33,300,activa
3664,2753,corriente,2026-03-30,6433.48,0,activa
3665,2753,corriente,2026-02-11,-4206.18,500,activa
3666,2754,corriente,2025-03-21,16959.72,1000,activa
3667,2754,corriente,2025-02-25,-8530.91,1000,activa
3668,2755,corriente,2010-09-08,8439.88,300,activa
3669,2756,corriente,2015-08-23,29713.24,0,activa
3670,2756,corriente,2015-10-10,-3785.87,500,activa
3671,2757,corriente,2023-05-08,8057.67,500,activa
3672,2758,corriente,2023-05-03,-5200.18,300,activa
3673,2759,corriente,2011-11-02,25357.25,300,activa
3674,2760,corriente,2024-08-05,11541.39,300,activa
3675,2761,corriente,2023-08-23,18313.73,500,activa
3676,2762,ahorro,2022-03-12,17091.31,0,activa
3677,2763,corriente,2022-02-13,17970.49,0,activa
3678,2763,ahorro,2026-04-18,-1346.93,0,activa
3679,2764,ahorro,2025-12-09,11950.52,0,activa
3680,2764,corriente,2011-06-03,-4970.0,300,activa
3681,2764,ahorro,2017-09-27,-4401.56,0,activa
3682,2765,corriente,2022-09-14,17114.01,300,activa
3683,2766,corriente,2024-11-01,16651.46,0,activa
3684,2766,corriente,2024-09-27,-4453.62,1000,activa
3685,2767,ahorro,2026-06-21,2145.8,0,activa
3686,2767,corriente,2026-06-20,-394.77,1000,activa
3687,2768,corriente,2017-12-28,9801.81,0,activa
3688,2769,corriente,2015-12-25,195.89,500,activa
3689,2769,corriente,2025-03-30,-9330.41,500,activa
3690,2770,ahorro,2017-08-11,7478.75,0,activa
3691,2770,corriente,2018-02-23,-5351.61,0,activa
3692,2771,corriente,2024-04-20,12299.82,0,activa
3693,2772,corriente,2024-05-27,22143.54,300,activa
3694,2773,corriente,2018-11-24,27468.92,0,activa
3695,2773,corriente,2019-12-14,-9961.85,300,activa
3696,2774,corriente,2021-07-25,7797.28,1000,activa
3697,2774,ahorro,2023-03-25,-4415.3,0,activa
3698,2775,ahorro,2026-02-04,11247.61,0,activa
3699,2776,corriente,2021-07-02,17128.77,500,activa
3700,2777,corriente,2026-03-17,7076.96,300,activa
3701,2778,corriente,2013-09-23,11759.26,500,activa
3702,2778,corriente,2024-01-20,-4898.33,500,activa
3703,2779,corriente,2026-04-30,3755.79,500,activa
3704,2779,corriente,2026-03-17,-842.11,1000,activa
3705,2780,corriente,2026-06-14,814.77,500,activa
3706,2780,corriente,2026-06-09,-657.48,0,activa
3707,2781,ahorro,2025-12-23,-1876.99,0,activa
3708,2781,corriente,2026-03-18,-1080.64,0,activa
3709,2782,ahorro,2026-04-06,-99.06,0,activa
3710,2783,ahorro,2026-03-06,2828.82,0,activa
3711,2784,corriente,2017-12-19,19502.22,500,activa
3712,2785,corriente,2026-06-27,258.0,1000,activa
3713,2785,corriente,2026-05-06,291.79,300,activa
3714,2786,corriente,2021-02-15,17197.93,500,cerrada
3715,2787,corriente,2025-12-04,12097.18,500,activa
3716,2788,corriente,2010-10-10,20683.74,500,activa
3717,2789,ahorro,2021-08-27,55468.22,0,activa
3718,2790,corriente,2019-04-06,16472.22,0,activa
3719,2791,ahorro,2024-07-06,-383.16,0,activa
3720,2792,corriente,2025-03-10,6692.69,300,activa
3721,2793,ahorro,2024-08-09,7744.32,0,activa
3722,2794,ahorro,2024-09-03,-3117.78,0,activa
3723,2795,corriente,2020-12-19,11969.37,500,activa
3724,2796,corriente,2025-06-01,8888.53,500,activa
3725,2797,ahorro,2013-05-23,-3767.07,0,activa
3726,2798,corriente,2021-10-11,881.91,0,activa
3727,2799,corriente,2021-10-31,29961.82,500,activa
3728,2799,corriente,2011-10-16,-8390.84,500,activa
3729,2800,corriente,2024-10-06,20318.83,300,activa
3730,2801,corriente,2019-07-20,-6847.3,500,activa
3731,2802,corriente,2019-09-25,12126.41,1000,activa
3732,2803,corriente,2019-07-06,37307.61,300,activa
3733,2804,corriente,2023-03-22,1245.52,500,cerrada
3734,2805,ahorro,2026-05-21,2414.67,0,activa
3735,2806,corriente,2023-12-17,-2449.66,1000,activa
3736,2807,corriente,2025-11-18,15653.08,1000,activa
3737,2808,corriente,2026-04-29,-1579.52,0,activa
3738,2809,corriente,2025-09-27,17475.29,500,activa
3739,2810,corriente,2025-01-05,11735.9,1000,activa
3740,2810,ahorro,2025-02-24,-8352.73,0,activa
3741,2811,corriente,2023-06-14,15273.5,0,activa
3742,2812,corriente,2018-11-15,14109.19,300,activa
3743,2812,corriente,2015-11-10,-9123.86,300,activa
3744,2813,corriente,2024-11-08,22216.25,1000,activa
3745,2814,corriente,2025-01-13,20166.07,300,activa
3746,2815,corriente,2021-05-18,39595.65,0,activa
3747,2816,corriente,2018-06-07,16161.59,300,activa
3748,2817,ahorro,2015-12-02,18013.91,0,cerrada
3749,2817,corriente,2016-03-06,-5861.61,500,activa
3750,2818,corriente,2022-04-29,29257.96,0,activa
3751,2818,corriente,2022-06-25,-4768.62,0,activa
3752,2818,corriente,2022-10-03,-5434.57,300,activa
3753,2819,corriente,2022-03-23,9868.45,0,activa
3754,2820,corriente,2025-08-14,3336.86,0,activa
3755,2820,corriente,2024-07-19,-5372.78,300,activa
3756,2821,corriente,2024-10-05,42369.96,300,activa
3757,2822,corriente,2019-10-25,17680.11,0,activa
3758,2823,corriente,2026-06-12,1273.24,500,activa
3759,2824,corriente,2022-03-24,17815.71,500,activa
3760,2825,corriente,2024-12-11,-3933.23,1000,activa
3761,2825,corriente,2024-05-27,-9130.25,300,activa
3762,2826,corriente,2016-10-28,10012.92,0,activa
3763,2826,corriente,2022-11-22,-7812.49,300,activa
3764,2827,corriente,2026-05-28,-409.68,500,activa
3765,2827,corriente,2026-05-22,376.23,1000,activa
3766,2828,corriente,2019-06-10,7419.61,500,activa
3767,2829,corriente,2022-11-20,16109.28,500,activa
3768,2830,corriente,2021-12-26,-7828.58,300,bloqueada
3769,2831,ahorro,2012-02-14,17320.02,0,activa
3770,2832,corriente,2015-04-04,3534.4,1000,activa
3771,2833,corriente,2018-09-26,10334.3,0,activa
3772,2833,ahorro,2017-06-01,-4818.64,0,activa
3773,2834,corriente,2025-09-05,-238.23,0,activa
3774,2835,ahorro,2024-10-18,-1529.05,0,activa
3775,2836,ahorro,2024-03-07,1207.56,0,activa
3776,2837,corriente,2022-10-26,10651.93,1000,activa
3777,2837,corriente,2024-05-28,-7751.46,500,activa
3778,2837,corriente,2015-09-30,-4807.42,0,activa
3779,2838,corriente,2026-06-12,-1423.75,1000,activa
3780,2839,corriente,2021-11-05,-4295.5,1000,activa
3781,2840,corriente,2023-10-01,-8923.66,1000,activa
3782,2841,corriente,2021-05-25,-7560.53,300,activa
3783,2842,corriente,2019-09-26,7000.84,0,activa
3784,2843,corriente,2018-04-26,10155.11,1000,activa
3785,2844,corriente,2018-12-18,19722.99,500,activa
3786,2845,ahorro,2023-01-28,19905.7,0,activa
3787,2845,corriente,2024-09-12,-4598.18,1000,activa
3788,2846,corriente,2025-06-13,18771.57,300,activa
3789,2847,corriente,2026-02-09,10899.72,500,activa
3790,2847,corriente,2026-04-18,508.91,1000,activa
3791,2848,corriente,2023-01-29,16928.1,1000,activa
3792,2849,corriente,2024-09-10,25627.47,0,activa
3793,2850,corriente,2026-03-16,6870.87,300,activa
3794,2850,corriente,2025-07-06,-8040.55,300,activa
3795,2851,corriente,2010-11-27,8616.5,300,activa
3796,2851,corriente,2024-01-15,-7295.57,1000,activa
3797,2852,corriente,2015-03-04,7925.41,0,activa
3798,2853,corriente,2025-12-01,514.02,300,activa
3799,2854,corriente,2019-02-27,6665.45,0,activa
3800,2855,corriente,2012-12-28,13622.86,1000,activa
3801,2856,corriente,2019-09-07,11872.44,300,activa
3802,2857,corriente,2009-06-19,20283.36,0,activa
3803,2858,corriente,2013-06-14,17.41,0,activa
3804,2859,corriente,2025-02-25,14130.36,0,activa
3805,2860,corriente,2021-08-11,-6865.76,0,activa
3806,2861,corriente,2024-06-06,8719.41,0,activa
3807,2862,ahorro,2024-08-31,-1636.85,0,cerrada
3808,2863,corriente,2019-08-01,17804.77,500,activa
3809,2864,corriente,2011-03-23,5447.98,500,cerrada
3810,2864,corriente,2014-04-04,-4651.78,300,activa
3811,2865,ahorro,2024-09-12,10261.0,0,activa
3812,2866,corriente,2026-02-02,14747.1,0,activa
3813,2867,corriente,2019-05-05,16818.4,0,activa
3814,2867,corriente,2020-11-22,-6550.74,500,activa
3815,2867,corriente,2020-03-21,-14391.62,300,activa
3816,2868,corriente,2014-12-13,15306.49,0,activa
3817,2869,ahorro,2017-08-03,8948.37,0,activa
3818,2870,corriente,2014-12-21,21708.68,0,activa
3819,2870,corriente,2021-07-11,-8724.9,300,activa
3820,2871,corriente,2020-02-19,-3041.47,300,activa
3821,2872,corriente,2025-07-23,-3758.02,0,activa
3822,2872,corriente,2017-05-10,-13088.95,1000,activa
3823,2872,corriente,2025-05-09,-4372.12,500,activa
3824,2873,corriente,2023-02-02,9551.49,300,activa
3825,2874,corriente,2014-10-17,21499.56,0,activa
3826,2874,ahorro,2016-07-31,-9315.96,0,activa
3827,2874,corriente,2022-12-23,-4710.01,0,activa
3828,2875,corriente,2022-08-07,14805.76,300,activa
3829,2875,ahorro,2025-10-08,-3502.88,0,activa
3830,2876,ahorro,2022-01-30,9440.73,0,activa
3831,2876,corriente,2023-05-20,-5770.35,300,activa
3832,2877,corriente,2024-07-11,8992.3,0,activa
3833,2878,corriente,2023-04-18,6250.87,0,activa
3834,2878,ahorro,2024-08-07,-3938.79,0,activa
3835,2878,ahorro,2026-06-22,-555.91,0,activa
3836,2879,corriente,2026-05-03,500.17,500,activa
3837,2879,corriente,2025-11-05,-5572.83,0,activa
3838,2880,corriente,2026-05-25,2651.71,500,activa
3839,2881,corriente,2020-07-15,23282.55,500,activa
3840,2882,corriente,2023-08-04,68785.23,500,cerrada
3841,2883,corriente,2017-06-14,20553.58,0,activa
3842,2884,corriente,2010-06-04,14324.77,300,cerrada
3843,2885,corriente,2025-12-25,11216.79,1000,activa
3844,2885,corriente,2020-08-15,-5961.06,500,activa
3845,2886,corriente,2012-04-01,31642.54,500,activa
3846,2887,ahorro,2024-11-19,12435.98,0,activa
3847,2888,ahorro,2019-05-24,12750.33,0,activa
3848,2889,corriente,2026-05-11,-757.59,0,activa
3849,2890,corriente,2020-09-12,4751.51,500,activa
3850,2891,ahorro,2025-03-07,-3453.8,0,activa
3851,2892,corriente,2026-02-26,16642.94,300,activa
3852,2893,ahorro,2023-07-13,9581.45,0,activa
3853,2894,corriente,2024-03-03,12255.79,500,activa
3854,2894,ahorro,2023-09-11,-8333.08,0,activa
3855,2894,corriente,2025-12-30,-4265.14,1000,activa
3856,2895,ahorro,2026-04-24,3650.62,0,activa
3857,2896,ahorro,2024-01-18,1919.13,0,activa
3858,2897,corriente,2025-10-08,8810.73,500,activa
3859,2898,corriente,2024-09-14,-12041.1,500,activa
3860,2898,ahorro,2024-08-13,-11789.36,0,activa
3861,2899,corriente,2019-06-19,6120.2,300,activa
3862,2900,corriente,2020-03-14,-10462.96,300,activa
3863,2900,corriente,2023-05-08,-11399.15,1000,activa
3864,2901,ahorro,2022-08-16,20850.3,0,activa
3865,2902,corriente,2016-01-06,7237.52,0,activa
3866,2902,corriente,2018-04-18,-5327.79,1000,activa
3867,2903,corriente,2024-10-11,14665.57,500,activa
3868,2904,corriente,2025-10-31,9416.33,500,cerrada
3869,2905,ahorro,2018-02-14,13717.4,0,activa
3870,2906,corriente,2023-05-15,10250.56,1000,activa
3871,2906,ahorro,2025-06-15,-8240.53,0,activa
3872,2907,corriente,2025-11-24,7591.7,1000,activa
3873,2908,corriente,2022-05-07,-7464.67,1000,activa
3874,2909,corriente,2024-12-31,30455.37,0,activa
3875,2909,corriente,2025-04-12,-8389.23,300,activa
3876,2910,ahorro,2026-05-03,134.45,0,cerrada
3877,2911,corriente,2008-06-02,2508.05,500,activa
3878,2912,corriente,2024-02-13,16524.72,1000,activa
3879,2913,ahorro,2025-02-28,9391.96,0,activa
3880,2913,corriente,2024-02-15,-7177.29,0,activa
3881,2913,corriente,2026-03-09,-1589.84,0,activa
3882,2914,corriente,2017-02-14,-6309.69,0,activa
3883,2915,ahorro,2025-05-09,-4131.86,0,activa
3884,2916,corriente,2026-06-22,-1170.96,0,activa
3885,2917,corriente,2018-02-16,11495.87,1000,activa
3886,2918,corriente,2026-05-28,2453.31,500,activa
3887,2918,corriente,2025-11-27,-1437.89,500,activa
3888,2919,ahorro,2024-06-08,-466.48,0,activa
3889,2920,corriente,2023-11-28,4343.2,300,activa
3890,2921,corriente,2023-03-11,19141.86,1000,activa
3891,2922,corriente,2026-05-17,2612.98,1000,activa
3892,2922,corriente,2025-01-02,-8607.22,1000,activa
3893,2923,corriente,2022-06-25,-7442.03,300,activa
3894,2924,corriente,2024-06-18,7981.35,0,activa
3895,2925,corriente,2011-11-01,-8730.71,300,activa
3896,2926,corriente,2009-07-19,19627.05,300,activa
3897,2926,ahorro,2013-05-14,-8494.55,0,activa
3898,2927,corriente,2019-05-29,-1059.5,500,activa
3899,2927,ahorro,2025-04-23,-9317.06,0,activa
3900,2928,corriente,2025-11-30,-2502.95,0,activa
3901,2929,corriente,2021-02-03,10482.18,300,activa
3902,2930,corriente,2026-02-02,6033.55,0,activa
3903,2930,ahorro,2025-08-20,-10280.73,0,activa
3904,2931,corriente,2022-08-22,2618.65,500,activa
3905,2932,corriente,2026-05-16,7747.49,500,activa
3906,2932,corriente,2023-09-14,-10072.79,500,activa
3907,2933,ahorro,2021-05-05,10411.89,0,activa
3908,2934,corriente,2025-02-19,902.3,1000,activa
3909,2935,ahorro,2022-03-26,4310.18,0,activa
3910,2936,corriente,2015-06-09,10569.35,1000,activa
3911,2936,corriente,2015-09-03,-7334.24,0,activa
3912,2937,corriente,2023-11-14,30518.86,300,activa
3913,2938,ahorro,2026-02-14,10476.14,0,activa
3914,2939,ahorro,2026-06-26,-963.86,0,activa
3915,2939,corriente,2026-06-26,-1043.98,300,activa
3916,2940,ahorro,2025-11-09,6206.95,0,activa
3917,2941,corriente,2024-07-09,20721.15,500,activa
3918,2942,ahorro,2026-02-20,2357.36,0,activa
3919,2943,corriente,2023-12-11,721.2,0,activa
